86.25999999999999,83.9,9.713333333333333,57.31333333333334,0.0,59.05333333333333
71.22,76.7,4.12,31.39333333333333,0.0,21.82
76.74,83.6,6.4333333333333345,25.39333333333333,0.0,36.9
84.4066666666667,82.7,13.693333333333333,87.32000000000001,1.5099999999999998,73.27333333333333
75.80666666666666,82.7,10.053333333333333,84.07333333333334,0.18,73.46
76.57333333333332,82.3,6.52,58.48666666666666,0.0,50.79333333333333
81.89999999999999,89.7,7.233333333333334,40.96666666666667,0.0,32.2
76.74,83.6,6.4333333333333345,25.39333333333333,0.0,36.9
77.50666666666666,84.8,5.1400000000000015,54.40666666666667,0.0,44.85333333333334
82.29333333333332,92.0,8.54,40.08666666666667,0.0,40.95333333333334
69.36666666666666,77.8,4.206666666666667,26.686666666666667,0.0,33.260000000000005
67.31333333333335,76.7,4.420000000000001,36.593333333333334,0.0,32.986666666666665
70.44,77.6,4.253333333333333,24.439999999999998,0.0,30.48
73.80666666666666,82.8,4.206666666666667,50.58666666666667,0.0,43.973333333333336
70.86666666666666,79.2,5.206666666666666,22.599999999999998,0.0,34.85333333333333
73.0,81.4,5.473333333333334,42.13333333333333,0.0,43.47333333333333
81.42,90.9,6.693333333333333,45.120000000000005,0.0,37.13999999999999
70.42000000000002,80.7,4.653333333333333,39.93999999999999,0.0,44.273333333333326
78.32666666666667,82.8,6.486666666666666,91.32,1.52,87.83333333333333
64.28,75.1,4.913333333333332,40.34666666666667,0.0,29.16666666666666
69.63333333333334,77.3,3.6,31.38,0.0,32.97333333333333
85.67333333333333,95.8,3.7600000000000002,56.46,0.0,38.266666666666666
78.75999999999999,81.2,5.566666666666667,48.65333333333333,0.02,66.40666666666667
84.28666666666668,87.3,5.033333333333333,90.32666666666667,4.580000000000001,84.47333333333334
75.93333333333334,84.8,6.506666666666667,54.02,0.0,43.35333333333334
67.98666666666666,76.4,4.786666666666667,29.98,0.0,26.326666666666664
72.10666666666665,76.2,3.8733333333333335,31.426666666666666,0.0,21.5
69.97333333333333,78.5,4.133333333333332,32.813333333333325,0.0,35.88666666666666
68.27999999999999,76.6,4.846666666666668,30.273333333333333,0.0,25.233333333333334
72.53333333333333,80.3,6.419999999999999,26.826666666666668,0.0,37.440000000000005
72.24666666666666,80.1,2.5866666666666664,31.066666666666663,0.0,39.693333333333335
80.24666666666667,84.5,5.4399999999999995,92.59333333333333,1.7100000000000004,85.61999999999999
68.71333333333334,80.3,4.08,36.7,0.0,45.14666666666667
82.37999999999998,89.7,8.54,42.39999999999999,0.0,28.253333333333334
73.01333333333334,79.8,5.533333333333333,29.95333333333333,0.0,34.826666666666675
63.86666666666666,75.8,4.246666666666667,43.10666666666666,0.0,27.84666666666666
76.05333333333334,85.2,4.286666666666666,59.29333333333333,0.0,52.84
70.98,79.4,4.1866666666666665,29.933333333333334,0.0,32.64
43.56666666666667,53.7,2.4533333333333327,50.74,0.01,33.29333333333333
75.18,81.4,5.573333333333334,56.24666666666666,0.0,44.35333333333333
74.10666666666665,83.2,4.453333333333333,46.066666666666656,0.0,42.666666666666664
79.27333333333331,85.4,8.7,57.08666666666667,0.0,42.74
66.08666666666667,76.0,6.0,37.440000000000005,0.0,42.093333333333334
72.92666666666668,82.1,6.626666666666666,40.92,0.0,26.339999999999993
70.83333333333333,77.6,4.373333333333334,20.973333333333333,0.08,73.09333333333333
64.55333333333333,76.2,5.179999999999999,41.24666666666667,0.0,28.21333333333333
68.52,77.3,3.4333333333333327,29.86666666666667,0.0,39.71333333333333
82.25333333333334,91.8,3.373333333333333,94.09333333333333,3.82,87.34666666666666
80.83333333333334,85.6,11.333333333333336,92.96666666666667,1.1099999999999999,83.96666666666665
80.67999999999999,87.5,10.453333333333331,69.38666666666667,0.08,56.73333333333333
78.09333333333335,86.4,8.273333333333333,82.79333333333332,0.55,75.30000000000001
73.95333333333333,83.2,4.4,46.36666666666667,0.0,42.71333333333333
75.71333333333331,82.7,5.593333333333334,93.15333333333336,0.49,86.53333333333333
75.24000000000001,84.8,4.066666666666666,39.82000000000001,0.0,49.35999999999999
71.43333333333334,80.3,4.093333333333335,38.20666666666667,0.0,40.29333333333333
70.14666666666668,77.4,3.746666666666667,35.1,0.0,40.02
67.58666666666667,77.1,5.166666666666668,29.713333333333335,0.0,31.586666666666662
67.84666666666666,76.4,4.353333333333334,33.53333333333333,0.0,29.973333333333336
87.29333333333332,93.6,4.766666666666667,55.0,0.0,38.440000000000005
64.63333333333335,75.1,3.106666666666666,46.239999999999995,0.0,24.44
66.55333333333333,76.6,5.24,31.21333333333333,0.0,31.513333333333332
86.86666666666666,85.9,7.626666666666667,76.75333333333333,1.31,73.85333333333332
79.19333333333334,86.6,6.3533333333333335,62.27333333333333,0.03,50.333333333333336
75.66,82.8,5.093333333333334,52.69333333333332,0.0,43.879999999999995
62.32666666666667,74.6,4.16,44.16,0.0,35.806666666666665
79.97999999999999,85.0,5.493333333333333,52.25999999999999,0.0,38.47333333333333
81.66666666666667,84.1,7.913333333333332,63.64666666666666,0.21,76.16000000000001
69.09333333333333,79.1,5.126666666666667,24.466666666666665,0.0,36.5
79.99333333333334,88.2,7.5200000000000005,72.26666666666668,0.23,62.23333333333333
78.61999999999999,83.4,7.1,91.72666666666667,1.29,87.09333333333333
69.06666666666666,80.5,2.573333333333333,38.40666666666666,0.0,47.36666666666667
76.64,84.5,5.993333333333334,54.32000000000001,0.0,42.29333333333334
78.74,87.7,8.073333333333332,68.39333333333335,0.07,56.026666666666664
80.2,87.3,8.193333333333333,64.74,0.01,49.01333333333333
74.95333333333335,87.0,3.82,51.96666666666667,0.0,45.22
67.90666666666667,78.3,4.58,38.38666666666667,0.0,31.313333333333333
74.38666666666668,84.8,3.5933333333333337,40.513333333333335,0.0,48.25333333333334
70.86666666666666,79.2,5.9,41.57333333333334,0.0,21.42666666666667
81.30666666666667,81.2,9.31333333333333,46.699999999999996,0.0,52.660000000000004
68.12666666666667,77.8,4.8533333333333335,34.273333333333326,0.0,23.080000000000002
72.53333333333333,82.3,3.36,49.00666666666666,0.0,41.24
81.78666666666666,85.4,7.893333333333333,99.51333333333332,7.619999999999999,87.32666666666667
